Graph Size,Cut Value
8,5.671239009187924
8,9.497454112980405
8,6.419764795796706
8,6.388173894949951
8,8.12720308840618
8,6.493277265906921
8,6.394407430250147
8,9.338721536561989
8,9.687327027379744
8,7.331197231508277
8,5.561558265900847
8,7.999999948816654
8,7.716256491000838
8,6.67012321950115
8,7.927370424933368
8,8.031174332227938
8,9.5038772423091
8,5.124782823985819
8,8.209498307073279
8,9.03961824556725
8,7.21209725779528
8,7.844860413276781
8,5.254791303553383
8,7.625610616019867
8,6.578697434508612
8,6.868513628459752
8,5.173196787642733
8,5.940990228930918
8,10.068337512196438
8,8.749846727597458
8,6.240202056577951
8,9.999999872912296
8,8.100668328499632
8,3.881343151142425
8,6.175661743877628
8,6.804644196305086
8,5.999703740107034
8,4.540432890579098
8,7.681306225877906
8,10.051855236476982
8,6.883191487779248
8,5.956005889549037
8,9.30047442388213
8,8.033624248370403
8,9.161209747301339
8,9.999999999999904
10,11.952070132421998
10,14.388639523054177
10,8.66470560960037
10,11.213541120080942
10,10.395236943525173
10,10.67964279156228
10,9.504771831157164
10,14.187137453193765
10,13.983723640618257
10,13.073932596122685
10,11.679684416261436
10,11.992562564989079
10,13.26148466803118
10,9.840418382460527
10,11.632589632819473
10,10.904390882742751
10,14.14789391656377
10,9.539563767157142
10,11.999999999999863
10,11.409800214022821
10,12.169872254050063
10,11.99559566800884
10,8.19722526573414
10,12.63532218656605
10,9.53504181872887
10,12.458452619311409
10,9.843620862047956
12,13.15625149737458
12,17.99999999999988
12,14.502512186827571
12,13.070810583354193
12,17.23972692608619
12,16.074690223944415
12,15.130917525513581
12,18.309214693567952
12,18.21636151506585
12,19.191658606324445
12,5.934350979723809
12,18.391880029364405
12,18.46778934201408
12,18.033335197766686
12,18.0387713279172
14,16.983655619148447
14,23.764797141182605
14,18.534214925494293
14,20.04564094479828
14,23.524287095805526
14,21.500245443351005
14,21.03218760333751
14,25.01054830544991
14,9.031436443504314
14,6.441630118003479
16,23.854955397390476
16,28.024202035805484
16,27.570966336951987
16,25.410337068542244
18,32.522430067496956
