Graph Size,Cut Value,Time
8,51,0.0
8,78,0.0
8,53,0.0
8,47,0.0
8,50,0.0
8,60,0.0
8,59,0.0
8,46,0.0
8,57,0.0
8,72,0.015703201293945312
8,44,0.0
8,60,0.0
8,65,0.0
8,67,0.0
8,63,0.0
8,49,0.0
8,66,0.0
8,49,0.0
8,73,0.0
8,41,0.002123117446899414
8,52,0.0013158321380615234
8,52,0.0014581680297851562
8,58,0.002026796340942383
8,74,0.0009996891021728516
8,79,0.002000093460083008
8,50,0.0021560192108154297
8,59,0.0019991397857666016
8,79,0.0019998550415039062
8,64,0.0020639896392822266
8,52,0.0015320777893066406
8,48,0.0009846687316894531
8,49,0.0020177364349365234
8,67,0.000997781753540039
8,51,0.0019998550415039062
8,42,0.0010004043579101562
8,59,0.0
8,46,0.0
8,69,0.0
8,59,0.0
8,65,0.0
8,67,0.0
8,46,0.0
8,47,0.0
8,45,0.0
8,43,0.01576852798461914
8,51,0.0
8,43,0.0
8,67,0.0
8,39,0.0
8,49,0.0
8,68,0.0
8,78,0.0
8,62,0.0
8,44,0.0
8,63,0.015731096267700195
8,61,0.0
8,41,0.0
8,57,0.00672149658203125
8,45,0.0
8,65,0.0
8,61,0.0
8,73,0.0
8,60,0.0
8,42,0.009063243865966797
8,62,0.0
8,56,0.0
8,55,0.0
8,71,0.0
8,56,0.0
8,69,0.0
8,41,0.0
8,33,0.0
8,67,0.0
8,39,0.0
8,48,0.0
8,61,0.0
8,46,0.0
8,69,0.0
8,75,0.0
8,57,0.0
8,66,0.0
8,64,0.0
8,62,0.0158083438873291
8,39,0.0023162364959716797
8,60,0.002433300018310547
8,62,0.0021653175354003906
8,76,0.0020003318786621094
8,44,0.0010001659393310547
8,84,0.0019996166229248047
8,58,0.0010001659393310547
8,31,0.0
8,42,0.0
8,45,0.0
8,70,0.0
8,42,0.0
8,56,0.0
8,48,0.0
8,68,0.0
8,60,0.0
8,64,0.015995025634765625
8,81,0.0
8,33,0.0
8,48,0.0
8,41,0.0
8,58,0.0
8,40,0.0
8,59,0.0
8,46,0.0
8,69,0.0
8,53,0.0
8,65,0.0157315731048584
8,75,0.0
8,46,0.0036056041717529297
8,61,0.0
8,39,0.0
8,82,0.0
8,75,0.0
8,52,0.0
8,45,0.0
8,50,0.012118339538574219
8,69,0.0
8,48,0.0
8,67,0.0
8,66,0.0
8,63,0.0
8,40,0.0
8,57,0.0
8,41,0.0
8,50,0.0
8,54,0.0157167911529541
8,65,0.008609533309936523
8,50,0.0
8,52,0.0
8,65,0.0
8,72,0.007088661193847656
8,40,0.0
8,67,0.0
8,44,0.0
8,52,0.0
8,47,0.0
8,61,0.0
8,84,0.0
8,59,0.0
8,68,0.0
8,80,0.016445159912109375
8,72,0.001728057861328125
8,57,0.0025680065155029297
8,41,0.0010302066802978516
8,65,0.001001119613647461
8,37,0.0010616779327392578
8,56,0.0009293556213378906
8,56,0.0019998550415039062
8,56,0.0013890266418457031
8,57,0.0
8,71,0.0
8,58,0.0
8,54,0.0
8,42,0.0
8,58,0.0
8,46,0.0
8,44,0.0
8,68,0.0
8,60,0.015690088272094727
8,56,0.0
8,65,0.0
8,51,0.0
8,65,0.0
8,54,0.0
8,53,0.0
8,47,0.0
8,62,0.0
8,55,0.0
8,61,0.0
8,61,0.017449617385864258
8,64,0.0
8,53,0.004463672637939453
8,38,0.0
8,61,0.0
8,64,0.004464864730834961
8,57,0.002045154571533203
8,31,0.0010001659393310547
8,60,0.0020923614501953125
8,44,0.0009074211120605469
8,49,0.0020003318786621094
8,77,0.0
8,69,0.0
8,72,0.0
8,51,0.0
8,68,0.0
8,62,0.0
8,70,0.01184701919555664
8,82,0.001999378204345703
8,42,0.0020003318786621094
8,66,0.002202272415161133
8,56,0.0029997825622558594
8,54,0.0019991397857666016
8,54,0.0009169578552246094
8,57,0.0031507015228271484
8,67,0.00400090217590332
8,69,0.002947568893432617
8,51,0.0019996166229248047
8,63,0.0
8,55,0.0
8,65,0.004851341247558594
8,59,0.0019996166229248047
8,56,0.002000093460083008
8,36,0.0010001659393310547
8,73,0.002008199691772461
8,63,0.001661539077758789
8,65,0.0010001659393310547
8,49,0.0009996891021728516
8,60,0.002000093460083008
8,68,0.0009999275207519531
8,62,0.0009999275207519531
8,54,0.0
8,78,0.0
8,75,0.0
8,57,0.0
8,60,0.0
8,55,0.0
8,54,0.0
8,58,0.0
8,51,0.015832185745239258
8,53,0.0
8,44,0.0
8,37,0.0
8,46,0.0
8,75,0.0
8,71,0.0
8,38,0.0
8,66,0.013148784637451172
8,41,0.002672910690307617
8,52,0.0
8,66,0.0
8,66,0.0
8,55,0.0
8,67,0.0
8,55,0.0
8,85,0.0
8,56,0.0
8,69,0.0
8,37,0.015811681747436523
8,47,0.0
8,65,0.0
8,61,0.0
8,49,0.0
8,54,0.0
8,64,0.0
8,56,0.0
8,62,0.0
8,28,0.0
8,69,0.0
8,60,0.016005992889404297
8,61,0.0
8,46,0.0
8,74,0.0
8,56,0.0
8,56,0.0
8,66,0.0
8,36,0.0
8,50,0.0
8,77,0.017950773239135742
8,53,0.0015718936920166016
8,43,0.0006406307220458984
8,79,0.0021719932556152344
8,72,0.002000093460083008
8,64,0.0009999275207519531
8,65,0.0020775794982910156
8,52,0.0013244152069091797
8,62,0.0
8,33,0.0
8,59,0.0
8,66,0.0
8,60,0.0
8,67,0.0
8,66,0.0
8,56,0.0
8,52,0.0
8,73,0.015805721282958984
8,64,0.0
8,27,0.0
8,80,0.0
8,65,0.0
8,57,0.0
8,73,0.0
8,65,0.0
8,61,0.0
8,54,0.0
8,46,0.015956401824951172
8,86,0.0
8,65,0.0
8,67,0.0
8,63,0.0
8,59,0.0
8,47,0.0
8,55,0.0
8,41,0.0
8,62,0.0
8,71,0.011065006256103516
8,60,0.0
8,38,0.0
8,54,0.0
8,51,0.0
8,66,0.0
8,67,0.0
8,70,0.0
8,58,0.0
8,43,0.0
8,58,0.0
8,68,0.0
8,51,0.0
8,63,0.0
8,41,0.0
8,64,0.0
8,58,0.0
8,50,0.0
8,66,0.0
8,74,0.0
8,70,0.0
8,63,0.01580190658569336
8,65,0.004453182220458984
8,66,0.0019981861114501953
8,75,0.0010001659393310547
8,62,0.0019998550415039062
8,75,0.0010004043579101562
8,76,0.0010001659393310547
8,60,0.0009996891021728516
8,69,0.0
8,71,0.0
8,80,0.008379459381103516
8,79,0.002996683120727539
8,67,0.002999544143676758
8,48,0.0016591548919677734
8,50,0.0010449886322021484
8,54,0.0019996166229248047
8,59,0.00099945068359375
8,39,0.001003265380859375
8,53,0.0019974708557128906
8,52,0.0009989738464355469
8,64,0.0
8,52,0.0
8,82,0.0
8,51,0.0
8,49,0.0
8,72,0.0
8,51,0.0
8,47,0.0
8,70,0.016204833984375
8,66,0.0
8,55,0.0036334991455078125
8,55,0.0
8,60,0.0
8,48,0.0
8,26,0.0
8,58,0.0
8,50,0.0
8,72,0.0
8,74,0.01206350326538086
8,64,0.0
8,54,0.0
8,49,0.0
8,51,0.0
8,68,0.0
8,56,0.0
8,45,0.0
8,63,0.0
8,56,0.0
8,52,0.015727758407592773
8,48,0.0
8,58,0.0
8,60,0.0
8,69,0.0
8,61,0.0
8,53,0.0
8,42,0.0
8,39,0.0
8,53,0.0
8,56,0.017058372497558594
8,51,0.0
8,41,0.0
8,71,0.00819253921508789
8,58,0.002557516098022461
8,62,0.0011379718780517578
8,62,0.00222015380859375
8,58,0.0019974708557128906
8,54,0.0040018558502197266
8,61,0.0020012855529785156
8,62,0.0020203590393066406
8,77,0.002314329147338867
8,60,0.0021750926971435547
8,77,0.0020008087158203125
8,63,0.0009999275207519531
8,76,0.0019998550415039062
8,61,0.0013477802276611328
8,73,0.0020589828491210938
8,55,0.0020008087158203125
8,52,0.002004384994506836
8,65,0.0009999275207519531
8,64,0.0020003318786621094
8,64,0.0
8,58,0.0
8,64,0.0
8,69,0.0
8,64,0.0
8,60,0.010102272033691406
8,54,0.0
8,66,0.0
8,67,0.005661487579345703
8,64,0.0
8,72,0.0
8,45,0.0
8,63,0.0
8,66,0.0
8,74,0.0
8,60,0.0
8,40,0.0
8,71,0.0
8,66,0.015697479248046875
8,62,0.0
8,66,0.0037474632263183594
8,61,0.0
8,46,0.0
8,51,0.0
8,62,0.0
8,69,0.0
8,68,0.0
8,55,0.012103796005249023
8,58,0.0
8,63,0.0
8,42,0.0
8,55,0.0
8,44,0.0
8,70,0.0
8,65,0.0
8,70,0.0
8,66,0.0
8,62,0.015805959701538086
8,52,0.0
8,41,0.0
8,38,0.0
8,48,0.0
8,54,0.0
8,42,0.0
8,60,0.0
8,48,0.0
8,78,0.0
8,70,0.0
8,62,0.016967296600341797
8,49,0.002179384231567383
8,65,0.0015630722045898438
8,43,0.000997781753540039
8,61,0.0020029544830322266
8,72,0.0019998550415039062
8,45,0.0010461807250976562
8,38,0.0014319419860839844
8,75,0.0018990039825439453
8,56,0.002003908157348633
8,58,0.0
8,46,0.002003192901611328
8,57,0.0020036697387695312
8,70,0.002003192901611328
8,62,0.002003192901611328
8,75,0.0
8,65,0.0
8,57,0.0
8,66,0.0020034313201904297
8,61,0.0015032291412353516
8,66,0.0020029544830322266
8,60,0.0
8,77,0.0
8,58,0.0
8,72,0.0
8,36,0.0
8,33,0.0
8,76,0.0
8,68,0.0
8,48,0.0
8,76,0.0
8,55,0.0
8,64,0.0
8,50,0.0
8,66,0.0
8,67,0.0
8,55,0.0174868106842041
8,51,0.001955270767211914
8,41,0.0010001659393310547
8,47,0.0020155906677246094
8,61,0.0010764598846435547
8,50,0.0019237995147705078
8,75,0.0009999275207519531
8,50,0.0
8,70,0.0
8,66,0.0
8,58,0.0
8,55,0.0
8,61,0.0
8,56,0.0
8,55,0.0
8,58,0.0
8,67,0.01607203483581543
8,60,0.008504867553710938
8,55,0.001836538314819336
8,58,0.0
8,58,0.0
8,60,0.0
8,46,0.007756948471069336
8,64,0.0
8,68,0.0
8,40,0.0
8,48,0.0
8,44,0.0
8,59,0.008489608764648438
8,52,0.0010151863098144531
8,49,0.0009591579437255859
8,65,0.0010418891906738281
8,61,0.0010001659393310547
8,61,0.001918792724609375
8,62,0.0011394023895263672
8,43,0.002000093460083008
8,48,0.0009999275207519531
8,56,0.0009999275207519531
8,57,0.00095367431640625
8,49,0.0009999275207519531
8,60,0.002185821533203125
8,50,0.0
8,55,0.0
8,69,0.0
8,67,0.0
8,35,0.0
8,69,0.0
8,41,0.0
8,60,0.013562679290771484
8,58,0.0
8,76,0.0
8,51,0.0
8,75,0.0
8,71,0.0
8,51,0.0
8,62,0.0
8,62,0.015816688537597656
8,54,0.0
8,47,0.0
8,74,0.0
8,69,0.0
8,62,0.0
8,57,0.0
8,72,0.0
8,63,0.0
8,60,0.0
8,70,0.015805482864379883
8,58,0.0
8,52,0.0
8,57,0.0
8,62,0.0
8,83,0.0
8,68,0.0
8,56,0.0
8,48,0.0
8,57,0.0
8,52,0.0157318115234375
8,66,0.0
8,74,0.0
8,48,0.0
8,63,0.0
8,60,0.0
8,76,0.0
8,47,0.0
8,48,0.0
8,54,0.015746355056762695
8,74,0.001867055892944336
8,57,0.0016777515411376953
8,50,0.0023763179779052734
8,52,0.00200653076171875
8,64,0.0009992122650146484
8,73,0.0019998550415039062
8,67,0.0013816356658935547
8,65,0.0
8,46,0.0
8,61,0.0
8,70,0.0
8,70,0.0
8,47,0.010140180587768555
8,59,0.0
8,39,0.0
8,71,0.005585432052612305
8,58,0.0
8,62,0.0
8,47,0.0
8,66,0.0
8,62,0.0
8,68,0.0
8,68,0.0
8,65,0.0
8,56,0.015711307525634766
8,56,0.0
8,60,0.0
8,51,0.0
8,53,0.0
8,54,0.0
8,53,0.0
8,48,0.0
8,41,0.0
8,49,0.0
8,59,0.0
8,60,0.015737533569335938
8,72,0.0
8,86,0.0
8,46,0.0
8,16,0.0
8,53,0.0
8,60,0.0
8,58,0.0
8,69,0.0
8,47,0.0
8,62,0.015791893005371094
8,49,0.0
8,54,0.0
8,76,0.0
8,80,0.0
8,53,0.0
8,48,0.0
8,46,0.0
8,43,0.0
8,53,0.0
8,67,0.015806198120117188
8,63,0.0
8,53,0.0
8,49,0.0
8,50,0.0
8,49,0.0
8,59,0.0
8,42,0.0
8,62,0.0
8,46,0.0
8,57,0.0
8,33,0.0164339542388916
8,56,0.003066539764404297
8,55,0.0010809898376464844
8,59,0.0024139881134033203
8,80,0.0010182857513427734
8,68,0.001981973648071289
8,65,0.0019998550415039062
8,54,0.002022981643676758
8,63,0.0015645027160644531
8,50,0.0
8,57,0.0
8,42,0.0
8,67,0.0
8,42,0.0
8,48,0.0
8,63,0.0
8,62,0.0
8,50,0.014562368392944336
8,53,0.0
8,44,0.0
8,63,0.0
8,53,0.0
8,49,0.0
8,65,0.0
8,71,0.0
8,87,0.0
8,39,0.0
8,68,0.015738725662231445
8,60,0.0
8,50,0.0
8,64,0.0
8,41,0.0
8,67,0.0
8,51,0.0
8,55,0.0
8,75,0.0
8,61,0.0
8,31,0.015722990036010742
8,66,0.0
8,47,0.0
8,63,0.0
8,63,0.0
8,61,0.0
8,55,0.0
8,52,0.0
8,77,0.0
8,65,0.01723456382751465
8,73,0.0018148422241210938
8,67,0.0
8,65,0.008725881576538086
8,56,0.0009996891021728516
8,63,0.0019998550415039062
8,70,0.0010001659393310547
8,43,0.002000093460083008
8,60,0.0020003318786621094
8,55,0.002313852310180664
8,42,0.0010151863098144531
8,66,0.002000093460083008
8,49,0.0015485286712646484
8,52,0.0009999275207519531
8,71,0.0010004043579101562
8,44,0.0
8,61,0.0
8,64,0.0
8,49,0.0
8,58,0.009828567504882812
8,52,0.0070841312408447266
8,59,0.002180814743041992
8,42,0.0010004043579101562
8,71,0.0019998550415039062
8,61,0.0017418861389160156
8,67,0.0
8,70,0.0
8,46,0.0
8,56,0.009179115295410156
8,57,0.0
8,55,0.0
8,67,0.0
8,75,0.006066322326660156
8,63,0.0
8,58,0.0
8,62,0.0
8,67,0.0
8,53,0.0
8,69,0.0
8,32,0.0
8,54,0.0
8,63,0.015746593475341797
8,42,0.0
8,57,0.0
8,69,0.0
8,42,0.0
8,66,0.0
8,63,0.0
8,38,0.0
8,56,0.0
8,39,0.0
8,68,0.0
8,55,0.015746116638183594
8,67,0.0
8,72,0.0
8,55,0.0
8,64,0.0
8,58,0.0
8,52,0.0
8,80,0.0
8,79,0.01574540138244629
8,35,0.0
8,65,0.0
8,53,0.0
8,44,0.0
8,56,0.0
8,75,0.0
8,73,0.0
8,69,0.01578497886657715
8,42,0.0
8,78,0.0
8,60,0.0
8,49,0.006638050079345703
8,56,0.0
8,60,0.0
8,81,0.0
8,80,0.0
8,66,0.0
8,71,0.010551214218139648
8,58,0.0019774436950683594
8,56,0.002000093460083008
8,38,0.0010027885437011719
8,57,0.002000570297241211
8,42,0.00099945068359375
8,70,0.0
8,47,0.0
8,55,0.0
8,66,0.0
8,38,0.0
8,59,0.0
8,74,0.0
8,61,0.0
8,68,0.0
8,50,0.015752315521240234
8,70,0.0020084381103515625
8,59,0.0020055770874023438
8,56,0.0020041465759277344
8,56,0.002531766891479492
8,39,0.0020155906677246094
8,64,0.0019998550415039062
8,48,0.002040863037109375
8,84,0.002026081085205078
8,45,0.0010046958923339844
8,53,0.0010030269622802734
8,49,0.001993417739868164
8,57,0.0015552043914794922
8,64,0.0021080970764160156
8,41,0.0010001659393310547
8,55,0.0030014514923095703
8,61,0.0029816627502441406
8,44,0.0019998550415039062
8,70,0.003003835678100586
8,62,0.0018038749694824219
8,64,0.0011179447174072266
8,63,0.0019979476928710938
8,74,0.0010006427764892578
8,43,0.0019998550415039062
8,57,0.0010001659393310547
8,52,0.0025000572204589844
8,46,0.0020034313201904297
8,52,0.0009999275207519531
8,48,0.0010004043579101562
8,35,0.0019996166229248047
8,36,0.001161813735961914
8,63,0.0019991397857666016
8,43,0.0019969940185546875
8,39,0.001001119613647461
8,63,0.0009999275207519531
8,73,0.0009999275207519531
8,44,0.0010001659393310547
8,80,0.0
8,78,0.0
8,50,0.0
8,54,0.0
8,39,0.0
8,44,0.0
8,68,0.0
8,64,0.0
8,54,0.0
8,41,0.01708841323852539
8,55,0.0010089874267578125
8,66,0.001527547836303711
8,51,0.0010001659393310547
8,64,0.0019991397857666016
8,52,0.001523733139038086
8,56,0.001901388168334961
8,67,0.0
8,83,0.0
8,65,0.006208896636962891
8,84,0.001996278762817383
8,52,0.0019998550415039062
8,55,0.0009999275207519531
8,92,0.0018072128295898438
8,80,0.0020606517791748047
8,55,0.0010001659393310547
8,59,0.0019989013671875
8,53,0.002001047134399414
8,64,0.0010001659393310547
8,38,0.0
8,60,0.0
8,68,0.0
8,55,0.0
8,54,0.0
8,77,0.0
8,76,0.0
8,74,0.0
8,57,0.015703201293945312
8,59,0.0
8,49,0.0
8,58,0.0
8,60,0.0
8,63,0.0
8,62,0.0
8,39,0.0
8,77,0.0
8,53,0.0
8,60,0.0
8,62,0.018115520477294922
8,54,0.0
8,69,0.0020051002502441406
8,34,0.0020036697387695312
8,75,0.0020029544830322266
8,62,0.0020036697387695312
8,58,0.0
8,62,0.0020029544830322266
8,76,0.0020029544830322266
8,48,0.0017442703247070312
8,73,0.0020036697387695312
8,33,0.0010037422180175781
8,32,0.0
8,55,0.002003192901611328
8,46,0.0020029544830322266
8,62,0.002003192901611328
8,52,0.0
8,72,0.0020029544830322266
8,61,0.0020029544830322266
8,50,0.003048419952392578
8,52,0.0
8,76,0.0
8,76,0.0
8,59,0.0
8,50,0.0
8,42,0.0
8,46,0.0
8,37,0.0
8,39,0.0
8,47,0.0
8,38,0.0198209285736084
8,67,0.0
8,81,0.0
8,41,0.0
8,75,0.0158231258392334
8,69,0.0
8,56,0.0
8,29,0.0
8,58,0.0
8,43,0.010679960250854492
8,51,0.002000093460083008
8,72,0.004000186920166016
8,61,0.0
8,51,0.0
8,38,0.0
8,40,0.0
8,60,0.0
8,59,0.0
8,61,0.0
8,55,0.0
8,24,0.0
8,70,0.016086101531982422
8,53,0.0
8,80,0.0
8,60,0.0
8,70,0.0
8,62,0.0
8,73,0.0
8,62,0.0
8,71,0.0
8,58,0.0
8,64,0.015806198120117188
8,49,0.0020411014556884766
8,65,0.0
8,61,0.0
8,83,0.0
8,48,0.0
8,72,0.0
8,79,0.0
8,62,0.0
8,57,0.0
8,52,0.014062881469726562
8,60,0.0
8,64,0.0
8,52,0.0
8,41,0.0
8,48,0.0
8,60,0.0
8,64,0.0
8,68,0.0
8,48,0.0
8,78,0.01672077178955078
8,50,0.0025587081909179688
8,49,0.0
8,56,0.0
8,80,0.0
8,54,0.0
8,51,0.0
8,82,0.0
8,82,0.0
8,57,0.0
8,65,0.0
8,35,0.01579904556274414
8,72,0.0
8,53,0.0
8,48,0.0
8,38,0.0
8,59,0.0
8,53,0.00404667854309082
8,58,0.002001047134399414
8,67,0.001998424530029297
8,53,0.0
8,42,0.0
8,39,0.0
8,74,0.0
8,57,0.0
8,64,0.0
8,72,0.0
8,40,0.0
8,37,0.0
8,88,0.016030311584472656
8,56,0.0
8,56,0.0
8,46,0.0
8,77,0.0
8,43,0.0
8,64,0.0
8,40,0.0
8,49,0.0
8,76,0.0
8,65,0.01574254035949707
8,63,0.0015413761138916016
8,68,0.0
8,62,0.0
8,51,0.0
8,59,0.0
8,65,0.0
8,60,0.0
8,63,0.0
8,71,0.0
8,77,0.014595508575439453
8,68,0.0
8,21,0.0
8,55,0.0
8,49,0.0
8,49,0.0
8,69,0.009636163711547852
8,45,0.0
8,45,0.0
8,55,0.0
8,57,0.006088972091674805
8,62,0.0023186206817626953
8,62,0.04665780067443848
8,55,0.002007722854614258
8,75,0.007767200469970703
8,56,0.002005338668823242
8,46,0.0
8,61,0.003692150115966797
8,38,0.0
8,61,0.004347801208496094
8,40,0.0010068416595458984
8,63,0.0
8,66,0.003966093063354492
8,55,0.002013683319091797
8,48,0.002016305923461914
8,59,0.0020165443420410156
8,58,0.002653837203979492
8,80,0.0
8,49,0.0
8,42,0.0
8,48,0.0
8,50,0.0
8,62,0.0
8,52,0.0
8,52,0.0
8,50,0.0
8,57,0.01679682731628418
8,59,0.002004384994506836
8,49,0.0
8,63,0.0
8,43,0.0
8,34,0.0
8,43,0.0
8,44,0.0
8,47,0.0
8,54,0.0
8,50,0.0
8,61,0.015712738037109375
8,38,0.0022935867309570312
8,50,0.0020034313201904297
8,69,0.0
8,76,0.0
8,46,0.0
8,59,0.0
8,44,0.007350921630859375
8,59,0.002016305923461914
8,46,0.002003908157348633
8,73,0.002097606658935547
8,47,0.0
8,66,0.0
8,73,0.0
8,78,0.0
8,90,0.009366512298583984
8,16,0.0010013580322265625
8,41,0.000997781753540039
8,79,0.0019998550415039062
8,71,0.0009999275207519531
8,43,0.001837015151977539
8,65,0.0011186599731445312
8,65,0.0020046234130859375
8,54,0.0010001659393310547
8,53,0.0019998550415039062
8,49,0.002000093460083008
8,52,0.0003323554992675781
8,85,0.0
8,51,0.0
8,68,0.0
8,51,0.0
8,71,0.007736682891845703
8,41,0.0
8,62,0.0
8,84,0.0
8,66,0.0
8,50,0.008086681365966797
8,48,0.0
8,65,0.0
8,53,0.0
8,43,0.0
8,59,0.0
8,72,0.0
8,30,0.0
8,66,0.0
8,81,0.0
8,37,0.015726804733276367
8,36,0.0
8,64,0.0
8,68,0.0
8,76,0.0
8,71,0.0
8,55,0.0
8,55,0.0
8,59,0.0
8,64,0.015956640243530273
8,69,0.0018606185913085938
8,65,0.0015823841094970703
8,46,0.001085519790649414
8,74,0.002001523971557617
8,61,0.0019998550415039062
8,51,0.0010001659393310547
8,57,0.0016391277313232422
8,48,0.002142667770385742
8,53,0.0010025501251220703
8,46,0.0019998550415039062
8,80,0.0010342597961425781
8,71,0.0013592243194580078
8,58,0.0
8,48,0.0
8,44,0.0
8,59,0.0
8,70,0.0
8,52,0.0
8,53,0.0
8,57,0.0
8,45,0.015783071517944336
8,50,0.0
8,63,0.0
8,65,0.0
8,61,0.0
8,69,0.0
8,60,0.0
8,75,0.0
8,69,0.015741825103759766
8,55,0.0
8,45,0.009120941162109375
8,56,0.0
8,39,0.0
8,55,0.0
8,70,0.007928609848022461
8,41,0.0
8,45,0.0
8,55,0.0
8,31,0.0
8,48,0.0
8,64,0.0
8,48,0.0
8,49,0.0
8,63,0.0
8,57,0.0
8,68,0.014562368392944336
8,73,0.0
8,74,0.0
8,57,0.0
8,63,0.0
8,57,0.0
8,69,0.0
8,50,0.0
8,54,0.0
8,64,0.015733003616333008
8,63,0.0
8,59,0.0
8,44,0.0
8,39,0.0
8,42,0.0
8,57,0.0
8,55,0.0
8,45,0.0
8,39,0.0
8,59,0.0
8,72,0.017609357833862305
8,70,0.002888917922973633
8,44,0.0011310577392578125
8,53,0.0
8,32,0.0
8,47,0.0
8,43,0.0
8,60,0.0
8,55,0.0
8,67,0.0
8,51,0.0
8,45,0.0
8,32,0.0
8,58,0.01577925682067871
8,55,0.0
8,57,0.0
8,60,0.0
8,58,0.0
8,59,0.0
8,49,0.00922250747680664
8,43,0.0010006427764892578
8,50,0.0009322166442871094
8,55,0.002000093460083008
8,78,0.0030007362365722656
8,40,0.0
8,50,0.0
8,52,0.0
8,62,0.0
8,40,0.007372617721557617
8,60,0.0
8,50,0.0
8,45,0.0
8,44,0.0
8,41,0.0
8,51,0.008590936660766602
8,73,0.0
8,72,0.0
8,46,0.0
8,56,0.0
8,51,0.0
8,64,0.0
8,57,0.0
8,30,0.0
8,78,0.0
8,39,0.0157167911529541
8,74,0.0
8,70,0.0
8,61,0.0
8,19,0.0
8,56,0.0
8,40,0.0
8,51,0.0
8,79,0.0
8,62,0.015735149383544922
8,60,0.0
8,62,0.0
8,74,0.0
8,48,0.0
8,59,0.0
8,79,0.0
8,65,0.0
8,55,0.0
8,71,0.0
8,61,0.01682281494140625
8,67,0.002187967300415039
8,62,0.0
8,57,0.0
8,67,0.0
8,62,0.0
8,63,0.0
8,65,0.0
8,42,0.015980958938598633
8,57,0.0
8,56,0.0
8,74,0.0
8,79,0.0
8,46,0.0
8,41,0.010085105895996094
8,48,0.0026237964630126953
8,56,0.0009613037109375
8,66,0.0019998550415039062
8,56,0.0010001659393310547
8,71,0.001562356948852539
8,45,0.0
8,35,0.0
8,84,0.0
8,71,0.006675243377685547
8,73,0.0
8,77,0.0
8,61,0.0
8,54,0.0
8,87,0.008560657501220703
8,41,0.0
8,41,0.0
8,56,0.007476806640625
8,59,0.00099945068359375
8,52,0.0
8,77,0.005451679229736328
8,39,0.0
8,67,0.0033185482025146484
8,46,0.0006418228149414062
8,64,0.0
8,35,0.0
8,50,0.0
8,58,0.0
8,47,0.007710933685302734
8,39,0.0010478496551513672
8,50,0.0020024776458740234
8,51,0.0010013580322265625
8,53,0.0009953975677490234
8,56,0.0009999275207519531
8,42,0.0015664100646972656
8,52,0.0011184215545654297
8,53,0.0020003318786621094
8,69,0.0020236968994140625
8,57,0.0010001659393310547
8,57,0.0019762516021728516
8,56,0.0
8,63,0.0
8,57,0.0
8,56,0.0
8,42,0.0
8,68,0.0
8,69,0.0
8,55,0.0
8,55,0.0
8,54,0.0
8,43,0.015859603881835938
8,63,0.0
8,60,0.0
8,47,0.0
8,57,0.0
8,51,0.0
8,51,0.010424375534057617
8,59,0.002530336380004883
8,69,0.0017032623291015625
8,73,0.003299236297607422
8,66,0.002004384994506836
8,54,0.0020017623901367188
8,62,0.0019991397857666016
8,94,0.0020093917846679688
8,51,0.0009944438934326172
8,67,0.002164125442504883
8,42,0.000997304916381836
8,37,0.001001596450805664
8,47,0.0015044212341308594
8,50,0.0010056495666503906
8,84,0.0019998550415039062
8,68,0.0
8,63,0.0
8,46,0.0
8,84,0.0
8,64,0.0
8,50,0.0
8,47,0.0
8,26,0.0
8,37,0.0
8,61,0.0
8,65,0.015999794006347656
8,44,0.0
8,59,0.0
8,58,0.0
8,60,0.0
8,71,0.0
8,64,0.0
8,69,0.0
8,60,0.0
8,39,0.0
8,45,0.015989303588867188
8,74,0.0
8,48,0.0
8,55,0.0
8,55,0.0
8,70,0.0
8,61,0.0
8,70,0.0
8,57,0.0
8,47,0.0
8,71,0.015827417373657227
8,78,0.0
8,46,0.0
8,59,0.0
8,64,0.0
8,56,0.0
8,50,0.0
8,73,0.0
8,45,0.0
8,51,0.0
8,62,0.01580500602722168
8,63,0.0
8,49,0.0
8,40,0.0
8,34,0.0
8,77,0.0
8,57,0.0
8,49,0.0
8,55,0.0
8,47,0.0
8,68,0.018326282501220703
8,54,0.0
8,69,0.0
8,64,0.0
8,48,0.0
8,52,0.014746665954589844
8,60,0.0
8,61,0.0
8,53,0.0
8,68,0.0
8,72,0.0
8,60,0.011071443557739258
8,57,0.00104522705078125
8,54,0.0020906925201416016
8,65,0.002499818801879883
8,55,0.002626657485961914
8,56,0.0010449886322021484
8,65,0.002000093460083008
8,69,0.0009999275207519531
8,59,0.0010001659393310547
8,56,0.002036571502685547
8,42,0.0004031658172607422
8,45,0.0
8,70,0.0
8,49,0.0
8,53,0.0
8,62,0.0
8,54,0.0
8,61,0.0
8,60,0.0
8,58,0.015404939651489258
8,58,0.0
8,50,0.0
8,64,0.0
8,63,0.0
8,70,0.0
8,63,0.0
8,61,0.0
8,65,0.0
8,66,0.0
8,82,0.015738964080810547
8,69,0.0
8,62,0.0
8,63,0.0
8,74,0.0
8,52,0.0
8,79,0.0
8,39,0.0
8,52,0.0
8,32,0.015749216079711914
8,50,0.0
8,67,0.0
8,69,0.0
8,53,0.0
8,53,0.0
8,50,0.0
8,60,0.0
8,66,0.0
8,58,0.0
8,51,0.016714811325073242
8,66,0.003177165985107422
8,50,0.0
8,50,0.0
8,75,0.0
8,40,0.005636453628540039
8,61,0.0
8,60,0.0
8,54,0.0
8,39,0.0
8,73,0.0
